Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Loss_representation,Loss/Loss_actor_transfer,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Norm/rep_model,Eval/Return,Eval/Return_e2
25000,0.002016983460634947,-4.633411407470703,0.027393601834774017,0.0009928629733622074,0.03679318726062775,0.05828152596950531,3.612370252609253,1.2950934171676636,0.003177652368322015,-2.620704174041748,4.619078159332275,4.618954181671143,38.424877,39.29965,26.845835,27.574215,27.11923,54.07676,7.150125,0.96789426
26000,0.15382912755012512,-4.449338912963867,0.02118435688316822,0.014328889548778534,0.03292489051818848,0.029893282800912857,3.4457876682281494,1.3367910385131836,0.0025732209905982018,-2.232621669769287,4.451101779937744,4.451112747192383,38.482548,39.34361,26.867119,27.589058,27.138735,54.33771,8.609417,0.36987635
27000,0.0049469443038105965,-4.294187545776367,0.013356977142393589,0.001851813867688179,0.04303770139813423,0.08252634853124619,3.555664300918579,1.3540681600570679,0.0020982546266168356,-0.36575597524642944,4.264543056488037,4.263678550720215,38.591698,39.43346,26.89124,27.61474,27.159204,54.606052,12.184863,0.1554233
28000,0.003150537610054016,-4.209884166717529,0.011787685565650463,0.0014962434070184827,0.034410517662763596,0.0887223333120346,3.0313057899475098,1.414703607559204,0.0017269669333472848,-0.8256577253341675,4.193174839019775,4.1949334144592285,39.147526,39.504734,26.92787,27.627756,27.161224,54.877533,14.071292,0.1586116
29000,0.0033275210298597813,-4.076079845428467,0.008292104117572308,0.0017119769472628832,0.04266905039548874,0.09207997471094131,2.897416591644287,1.472774624824524,0.001426137750968337,0.1856216937303543,4.058257102966309,4.059345245361328,39.222885,39.565628,26.97052,27.62742,27.177532,55.14722,14.585597,0.15861246
30000,0.11971355974674225,-3.937899351119995,0.005142905283719301,0.016659732908010483,0.039252329617738724,0.028706785291433334,2.6518850326538086,1.4910746812820435,0.0012048189528286457,1.7313876152038574,3.92531681060791,3.924285411834717,39.370293,39.595673,27.011148,27.642086,27.177961,55.442772,15.25987,0.15861246
31000,0.005849321372807026,-3.8223276138305664,0.003613345557823777,0.0025020423345267773,0.047206126153469086,0.07537059485912323,2.343421459197998,1.5692520141601562,0.001008522231131792,2.4171879291534424,3.790775775909424,3.791952610015869,39.444984,39.60873,27.038397,27.662048,27.171911,55.75287,16.966618,0.15861246
32000,0.10771764069795609,-3.7770791053771973,0.001189237111248076,0.017149560153484344,0.04027490317821503,0.024856876581907272,2.3425745964050293,1.6300652027130127,0.0008853127365000546,4.656703948974609,3.752711296081543,3.7578439712524414,39.62301,39.72189,27.086071,27.669952,27.175465,56.09724,17.414,0.15861246
33000,0.008269252255558968,-3.669066905975342,0.0009478781721554697,0.001999105792492628,0.04395448789000511,0.07860055565834045,2.6109821796417236,1.7378268241882324,0.0007735839462839067,4.774692535400391,3.6551923751831055,3.655385971069336,39.78546,39.80011,27.131948,27.70863,27.205322,56.489628,19.229414,0.15542462
34000,0.1106145903468132,-3.6645607948303223,-6.529791426146403e-05,0.019219612702727318,0.06324721872806549,0.029955554753541946,2.3442814350128174,1.7747206687927246,0.000715052243322134,6.0913190841674805,3.654825210571289,3.6558899879455566,39.996227,39.86461,27.195919,27.724152,27.231857,56.91908,20.339315,0.16560617
