Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Act_rep_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Metric/self_state_distance,Metric/cross_state_distance,Metric/self_state_action_distance,Metric/cross_state_action_distance,Metric/avg_self_state_asymmetry,Metric/avg_cross_state_asymmetry,Metric/avg_self_sa_asymmetry,Metric/avg_cross_sa_asymmetry,Eval/Return
651000,0.065767802298069,-5.264477729797363,-0.00035748101072385907,0.04505021870136261,0.005953088402748108,0.008247878402471542,0.006661856546998024,0.0004503206582739949,21.79383659362793,5.211911201477051,5.203122615814209,84.358086,145.63286,82.97999,83.23258,79.61192,2.83494234085083,3.1287760734558105,2.800243854522705,3.1563265323638916,0.0,0.05211448296904564,0.0,0.860785961151123,38.299866
652000,0.08654848486185074,-4.7639312744140625,-8.439672092208639e-05,0.11623624712228775,0.008260972797870636,0.003886339720338583,0.004165861755609512,0.0004733590758405626,21.178293228149414,4.730725288391113,4.725682258605957,87.8583,151.39697,86.21357,86.9664,83.597755,3.3027286529541016,3.6741652488708496,3.2875514030456543,3.7091715335845947,0.0,0.054368749260902405,0.0,0.9416404962539673,51.0668
653000,0.15516987442970276,-4.495168685913086,0.0006618605111725628,0.07442962378263474,0.007277900818735361,0.006996230222284794,0.001885482226498425,0.00044877169420942664,19.52517318725586,4.459925651550293,4.452702522277832,91.03143,156.84764,89.715965,91.159004,87.57186,3.7443246841430664,4.188009262084961,3.6751880645751953,4.18550968170166,0.0,0.05431800335645676,0.0,1.0233914852142334,55.07716
654000,0.03943805396556854,-4.425134658813477,-0.0005225514760240912,0.03856552392244339,0.0070081232115626335,0.007168869022279978,0.0009762175031937659,0.00046285323332995176,22.128978729248047,4.397578239440918,4.385871410369873,94.179276,161.97897,93.11293,95.62498,91.3784,4.333151817321777,4.880471706390381,4.272439002990723,4.871099472045898,0.0,0.04980607330799103,0.0,1.0461373329162598,60.453754
655000,0.07176034897565842,-4.502142906188965,-0.00018625048687681556,0.15020975470542908,0.005793930497020483,0.007484127767384052,0.00040818125125952065,0.0004839494067709893,21.384855270385742,4.4896392822265625,4.476336479187012,97.23432,166.91203,96.51301,100.140205,95.056625,4.898578643798828,5.501777648925781,4.840997695922852,5.496414661407471,0.0,0.04445580020546913,0.0,1.0228617191314697,72.12079
656000,0.050871171057224274,-4.542957782745361,-0.00020817115728277713,0.03077823482453823,0.004297548905014992,0.007357357069849968,0.00015528500080108643,0.0005224087508395314,21.398483276367188,4.5113091468811035,4.510638236999512,100.26353,171.676,99.82642,104.802635,98.53071,5.306004524230957,5.926470756530762,5.29653263092041,5.965941429138184,0.0,0.043544381856918335,0.0,0.974939227104187,78.61905
657000,0.05563335120677948,-4.888776779174805,-9.192371362587437e-05,0.02399604022502899,0.004635564982891083,0.0058665284886956215,4.20494434365537e-05,0.0005468321032822132,21.168102264404297,4.815066814422607,4.815306186676025,103.16736,176.38008,103.112366,109.375244,101.78563,5.679221153259277,6.312814235687256,5.64277982711792,6.30300760269165,0.0,0.03755549341440201,0.0,0.9172742366790771,81.5964
658000,0.09909114241600037,-5.042355537414551,0.0004130574525333941,0.054978229105472565,0.0036264306399971247,0.004618140868842602,2.4674654923728667e-05,0.0005833058967255056,20.291868209838867,5.018017292022705,5.004116535186768,106.10559,180.87794,106.411865,113.576775,104.71629,5.973165512084961,6.545787334442139,5.955190658569336,6.557621955871582,0.0,0.026250362396240234,0.0,0.7169851064682007,97.47567
659000,0.04900993034243584,-5.3837385177612305,0.00072455033659935,0.01840352639555931,0.0024371789768338203,0.003037764923647046,1.2835647794418037e-05,0.0006037973216734827,19.800010681152344,5.354736804962158,5.357038974761963,109.006226,185.34406,109.83341,117.62613,107.34124,6.19661808013916,6.715518474578857,6.161614894866943,6.709257125854492,0.0,0.019133437424898148,0.0,0.6365139484405518,91.327385
660000,0.05815392732620239,-5.73658561706543,-6.794458749936894e-05,0.014239693991839886,0.0015011613722890615,0.0019609041046351194,5.5374871408275794e-06,0.0006170113338157535,21.110118865966797,5.684115409851074,5.682417869567871,111.692764,189.66054,113.535515,121.45864,109.58653,6.535080909729004,6.972145080566406,6.500080108642578,6.968456268310547,0.0,0.016261978074908257,0.0,0.474032998085022,102.93117
661000,0.28866446018218994,-6.095669269561768,0.00023944013810250908,0.11530543863773346,0.0010163451079279184,0.0013165571726858616,2.5661784093244933e-06,0.000668261491227895,20.64169692993164,6.069097518920898,6.067465782165527,114.35533,193.90508,117.03582,125.07305,111.57271,6.642956733703613,7.023327350616455,6.619022369384766,7.016548156738281,0.0,0.011377587914466858,0.0,0.40502527356147766,108.833595
662000,0.2816220223903656,-6.249024391174316,0.0005751678836531937,0.11811833083629608,0.0010308162309229374,0.0013190063182264566,1.7048189420165727e-06,0.00071027158992365,20.190214157104492,6.200556755065918,6.199127674102783,116.90877,198.08339,120.65491,128.30338,113.34236,6.711238861083984,7.082065582275391,6.691662311553955,7.080201148986816,0.0,0.010470285080373287,0.0,0.3720686137676239,129.39769
663000,0.09918422996997833,-6.9167304039001465,-0.00034549410338513553,0.014000828377902508,0.0006825396558269858,0.0012728194706141949,1.038962295751844e-06,0.0008019516244530678,21.430816650390625,6.865511894226074,6.869512557983398,119.469154,202.07433,124.15588,131.4848,114.97662,6.837690353393555,7.19331169128418,6.825586318969727,7.187787055969238,0.0,0.008573566563427448,0.0,0.35036414861679077,144.16203
664000,0.08915195614099503,-7.551490783691406,1.0198111340287142e-05,0.013375132344663143,0.0005389881553128362,0.0007023031357675791,7.547943710051186e-07,0.0008776670438237488,20.988380432128906,7.50089168548584,7.499558925628662,122.01523,206.10431,127.70276,134.44221,116.48967,6.900640487670898,7.202295303344727,6.8767547607421875,7.196333408355713,0.0,0.0070396047085523605,0.0,0.2994074821472168,145.48563
665000,0.12205559015274048,-8.025113105773926,-9.054155816556886e-05,0.011874174699187279,0.0002822594251483679,0.00045065663289278746,6.959548954910133e-07,0.0009088966180570424,21.09961700439453,7.970607757568359,7.956151485443115,124.45935,210.23128,131.2223,137.3255,117.96006,6.991850852966309,7.257073402404785,7.002389907836914,7.264224529266357,0.0,0.0050211455672979355,0.0,0.24223044514656067,147.00992
666000,0.22142338752746582,-8.324591636657715,-0.0007001734338700771,0.119333416223526,0.00023724103812128305,0.00042705610394477844,6.726921810695785e-07,0.0009133563144132495,21.76659393310547,8.250767707824707,8.25466537475586,126.86201,214.17195,134.74303,139.9876,119.42688,7.022050857543945,7.266407012939453,7.009260177612305,7.264631271362305,0.0,0.004530090838670731,0.0,0.2393089234828949,149.28589
667000,0.09359357506036758,-8.793736457824707,0.00020377141481731087,0.011354472488164902,0.00019652163609862328,0.0003630040446296334,4.994092819288198e-07,0.0008914126083254814,20.771406173706055,8.735547065734863,8.732256889343262,129.13908,218.03609,137.9579,142.42195,120.75157,7.075533866882324,7.2867937088012695,7.080542087554932,7.289426803588867,0.0,0.003845464438199997,0.0,0.21118342876434326,152.39717
668000,0.1085268184542656,-9.386014938354492,0.00036098508280701935,0.013050967827439308,0.00013277120888233185,0.0002495809458196163,4.472956618428725e-07,0.0009854014497250319,20.6336669921875,9.329147338867188,9.321633338928223,131.3999,221.69884,141.34956,145.03152,122.12134,7.142742156982422,7.3175506591796875,7.124665260314941,7.311426162719727,0.0,0.002631192095577717,0.0,0.20095190405845642,160.19775
669000,0.14599063992500305,-9.877426147460938,-0.00021089022629894316,0.013472704216837883,7.660477422177792e-05,0.00010946649126708508,4.3969305352220545e-07,0.0008988912450149655,21.23461151123047,9.830195426940918,9.794217109680176,133.51979,225.3137,144.83794,147.43526,123.49663,7.225038051605225,7.356675148010254,7.211950302124023,7.353410720825195,0.0,0.001307074911892414,0.0,0.1324756145477295,154.089
670000,0.32804352045059204,-10.453676223754883,0.0008336547762155533,0.11432896554470062,5.317945033311844e-05,7.914775051176548e-05,3.9046409483489697e-07,0.0009384008008055389,20.111621856689453,10.413589477539062,10.430047988891602,135.46605,228.83731,147.8578,149.5879,124.66952,7.297491550445557,7.375365257263184,7.278893947601318,7.371891498565674,0.0,0.0007766662165522575,0.0,0.10437669605016708,157.43248
671000,0.9439364671707153,-10.815008163452148,-0.00028167490381747484,0.11630302667617798,3.0499882996082306e-05,5.993095692247152e-05,3.879319478983234e-07,0.0009750605677254498,21.28887939453125,10.777128219604492,10.754805564880371,137.40192,232.17323,151.03944,151.35115,125.83857,7.31424617767334,7.375494480133057,7.309499263763428,7.374809741973877,0.0,0.000802856869995594,0.0,0.06535546481609344,165.65945
672000,0.20393742620944977,-10.941468238830566,0.001064641517587006,0.12053967267274857,7.095164619386196e-06,1.4146906323730946e-05,3.7528619145632547e-07,0.0009987900266423821,19.93406867980957,10.904928207397461,10.879940032958984,139.16077,235.34828,153.47237,153.18396,127.10105,7.350874900817871,7.387348175048828,7.348379135131836,7.387662410736084,0.0,0.0001202533021569252,0.0,0.022800609469413757,172.01175
673000,0.10272830724716187,-11.526643753051758,0.00040141266072168946,0.01332453079521656,0.0,0.0,3.5020107702621317e-07,0.0009750684257596731,20.58832359313965,11.456707954406738,11.468223571777344,141.00336,238.50241,155.73419,154.56097,128.2138,7.370975494384766,7.389055252075195,7.370185852050781,7.389055252075195,0.0,0.0,0.0,0.02418321743607521,158.98106
674000,0.11982882022857666,-11.905077934265137,-0.000252907513640821,0.011651299893856049,0.0,0.0,3.6987253793085983e-07,0.0010521684307605028,21.240367889404297,11.822661399841309,11.821318626403809,142.71185,241.64091,156.04143,155.13158,128.39784,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,168.97008
675000,0.09320636093616486,-12.203326225280762,-0.00012850800703745335,0.01391991414129734,0.0,0.0,3.351879058755003e-07,0.0010128563735634089,21.126876831054688,12.142560958862305,12.141398429870605,144.52293,244.67137,156.04143,155.13158,128.39177,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,164.91743
676000,0.9585981369018555,-12.392064094543457,0.0005509438342414796,0.11720193177461624,0.0,0.0,3.23633486232211e-07,0.0009446501499041915,20.41677474975586,12.330787658691406,12.348562240600586,146.20396,247.63521,156.04143,155.13158,128.39177,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,167.2666
677000,1.3354344367980957,-12.493834495544434,0.00018913578242063522,0.22442395985126495,0.0,0.0,3.519065785440034e-07,0.0009205839596688747,20.79454803466797,12.47555160522461,12.463151931762695,147.79243,250.64618,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,165.32512
678000,0.09676416218280792,-12.792861938476562,-1.3760636647930369e-05,0.011146772652864456,0.0,0.0,3.2980369724100456e-07,0.000989105668850243,21.013912200927734,12.794864654541016,12.785127639770508,149.38753,253.44797,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,173.32292
679000,0.10849505662918091,-13.093936920166016,-0.0003906059719156474,0.010734396986663342,0.0,0.0,3.1956236057339993e-07,0.0009181268396787345,21.425437927246094,13.05812931060791,13.066596984863281,150.92496,256.40546,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,173.12825
680000,0.10129832476377487,-13.314777374267578,0.000159095274284482,0.010544979013502598,0.0,0.0,3.1274038292394835e-07,0.0008996283286251128,20.82315444946289,13.281259536743164,13.287205696105957,152.48312,259.3432,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,171.73346
681000,0.41641852259635925,-13.494930267333984,0.0005891328910365701,0.11434806883335114,0.0,0.0,3.138869715257897e-07,0.000835760380141437,20.295093536376953,13.479684829711914,13.469840049743652,154.03671,262.15317,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,174.48462
682000,0.09038760513067245,-13.740072250366211,-0.0005171181983314455,0.008794797584414482,0.0,0.0,2.8218593683959625e-07,0.0007995106279850006,21.646793365478516,13.675352096557617,13.678367614746094,155.44029,265.02438,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,171.02425
683000,0.08347015082836151,-13.843523979187012,-0.0002480684488546103,0.009676240384578705,0.0,0.0,2.792561986098008e-07,0.0007954406319186091,21.31186294555664,13.847432136535645,13.847835540771484,156.93466,267.7916,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,168.22362
684000,0.9317412376403809,-14.393362045288086,0.00039096592809073627,0.11334514617919922,0.0,0.0,2.9202070095379895e-07,0.0007912129512988031,20.5058650970459,14.370407104492188,14.356521606445312,158.21617,270.27255,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,183.56702
685000,1.0144354104995728,-14.658157348632812,0.0013275010278448462,0.1100524514913559,0.0,0.0,2.7811984182335436e-07,0.0008267204975709319,19.394256591796875,14.623335838317871,14.646865844726562,159.54759,272.87582,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,174.15178
686000,0.06314517557621002,-14.992340087890625,-0.0003131840785499662,0.006341064348816872,0.0,0.0,2.877754354813078e-07,0.0007993897888809443,21.39177894592285,14.971107482910156,14.966049194335938,160.8277,275.4096,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,189.59795
687000,2.064575433731079,-15.319891929626465,0.0003701237146742642,0.21833570301532745,0.0,0.0,2.73208797807456e-07,0.0007382254698313773,20.49863052368164,15.321773529052734,15.314083099365234,162.18665,277.8417,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,182.98785
688000,0.09172356873750687,-15.470186233520508,-0.0007152814650908113,0.006938389968127012,0.0,0.0,2.700161587654293e-07,0.0007191826589405537,21.99457550048828,15.434318542480469,15.42321491241455,163.46878,280.10846,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,187.22717
689000,0.04476610943675041,-15.968981742858887,0.00032161694252863526,0.004802492447197437,0.0,0.0,2.460000132487039e-07,0.0006709690787829459,20.520668029785156,15.951383590698242,15.940598487854004,164.80731,282.4185,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,177.66296
690000,1.1435203552246094,-16.15261459350586,-0.00012840452836826444,0.11200377345085144,0.0,0.0,2.4200329562518164e-07,0.000688508152961731,21.18649673461914,16.167264938354492,16.149341583251953,166.10478,284.7479,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,165.34926
691000,1.636418104171753,-16.315120697021484,0.00029984235879965127,0.21650153398513794,0.0,0.0,2.3832852491523226e-07,0.0006767302402295172,20.55692481994629,16.279048919677734,16.286785125732422,167.22357,287.02725,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,176.41199
692000,0.4043552279472351,-16.623003005981445,-0.0008157424163073301,0.11040403693914413,0.0,0.0,2.26307108164292e-07,0.0006893947720527649,22.183273315429688,16.607784271240234,16.600399017333984,168.38435,289.32257,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,191.11009
693000,0.050858668982982635,-16.72934913635254,1.8918262867373414e-05,0.003190800081938505,0.0,0.0,2.343758325196177e-07,0.0006868849159218371,20.972457885742188,16.732364654541016,16.7261962890625,169.48187,291.6833,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,186.53679
694000,1.1973093748092651,-16.825515747070312,-0.00018586500664241612,0.11002261936664581,0.0,0.0,2.414905964087666e-07,0.0006724642589688301,21.27639389038086,16.827774047851562,16.826557159423828,170.69225,294.12558,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,181.713
695000,2.2867431640625,-16.798057556152344,0.0005673565901815891,0.2162664383649826,0.0,0.0,2.3268350446414843e-07,0.0006675544427707791,20.150096893310547,16.81362533569336,16.825225830078125,171.90886,296.5454,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,183.4689
696000,0.05671139061450958,-17.01896858215332,-0.0004449642146937549,0.004148497246205807,0.0,0.0,2.194780961417564e-07,0.0006977004231885076,21.637758255004883,16.987110137939453,16.990028381347656,173.0478,299.094,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,184.12389
697000,0.06527251750230789,-17.039539337158203,0.0002266232913825661,0.004025347530841827,0.0,0.0,2.4016006250349164e-07,0.000673712114803493,20.663619995117188,17.00379180908203,17.00636863708496,174.13828,301.3921,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,193.23698
698000,0.07017770409584045,-17.126615524291992,0.00044132806942798197,0.0038714329712092876,0.0,0.0,2.405141401595756e-07,0.0006371133495122194,20.307300567626953,17.090274810791016,17.093029022216797,175.35695,304.07584,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,198.30846
699000,0.053482718765735626,-17.217329025268555,0.000733580905944109,0.003177157836034894,0.0,0.0,2.462846566686494e-07,0.0007323279860429466,19.998289108276367,17.183868408203125,17.166667938232422,176.57108,306.56473,156.0593,155.13158,128.41711,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,195.33076
